specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,baseline_temp,correction,s_tensor,aniso_type,NLT_beta
rs27b,rs27,rs27,6.61e-08,1.9398684429335132e-09,4.060305893530596e-09,7.0896937482017334e-09,-6.55931410942308e-08,3.8015256491169586e-10,-9.265083503159424e-11,-1.899997217379094e-09,,,4e-05,IZ,613.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.59e-08,1.7403108832141459e-09,4.437804672527457e-09,6.9659579885309555e-09,-6.538035881662409e-08,-1.82383973735847e-10,-4.887036465580266e-11,-1.7300374978064295e-09,,,4e-05,ZI,628.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.54e-08,2.3635691866068926e-09,4.352571917339412e-09,6.676831838908914e-09,-6.491251831734246e-08,-6.656014327616611e-10,5.592551676107954e-10,-2.197877997088058e-09,,,4e-05,IZ,643.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.51e-08,2.03891480641701e-09,4.013636562660384e-09,7.361530205947896e-09,-6.455779267113917e-08,2.925722306472315e-10,-1.3779775105588554e-10,-2.013103787062296e-09,,,4e-05,ZI,658.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.45e-08,2.669714109337377e-09,4.247909445804343e-09,6.877951533527438e-09,-6.399139823478383e-08,2.730789366525312e-11,-3.1978137746149354e-10,-2.6503523492485788e-09,,,4e-05,IZ,673.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.41e-08,2.4342317263049385e-09,4.411504918788467e-09,6.978310732946821e-09,-6.356612150875609e-08,-2.604885255043494e-10,-4.3735553453458263e-10,-2.380409620599375e-09,,,4e-05,ZI,688.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.38e-08,2.918744390016606e-09,3.9253941968422805e-09,6.966452411894044e-09,-6.32969179438637e-08,-1.4683953704129626e-10,2.306336544863833e-10,-2.9059103706124807e-09,,,4e-05,IZ,695.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.349999999999999e-08,2.822603525100942e-09,4.1807595542374906e-09,6.512202270465695e-09,-6.302668062922393e-08,-9.314642567277649e-11,5.4822845068302745e-11,-2.8205334351776913e-09,,,4e-05,ZI,702.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.33e-08,3.151322380293564e-09,4.309325385775833e-09,6.6612028547521065e-09,-6.280086059320645e-08,-1.2411768875553678e-10,-1.4207188983418508e-10,-3.1456705361490134e-09,,,4e-05,IZ,709.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.3e-08,3.023510941946331e-09,3.987223017903413e-09,6.68862883845396e-09,-6.251691208678578e-08,-1.8631922285075085e-10,4.0002678244016977e-10,-2.9911339215414687e-09,,,4e-05,ZI,716.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.28e-08,3.4881630755256818e-09,3.809715291669411e-09,7.134962714654837e-09,-6.227694899765808e-08,2.1559703352038604e-10,-4.091559231276654e-10,-3.4573676389946644e-09,,,4e-05,IZ,723.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.230000000000001e-08,3.573868497055192e-09,4.060397549540762e-09,6.920780068849343e-09,-6.178111341646654e-08,-4.5931323781224144e-10,1.1635570828644681e-10,-3.542319682490999e-09,,,4e-05,ZI,730.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.18e-08,4.167542111890458e-09,3.4075901214916005e-09,6.955756853819453e-09,-6.131268854123472e-08,4.1344465792234114e-10,-2.838540224500978e-10,-4.137257263351502e-09,,,4e-05,IZ,737.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.06e-08,4.552473806034363e-09,3.7134671280299795e-09,6.984015905879616e-09,-6.008155859925291e-08,-2.2379498902734991e-10,1.5183588516194597e-11,-4.546944360353997e-09,,,4e-05,ZI,744.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,5.97e-08,5.129601245458948e-09,3.811503649345888e-09,6.31840180561035e-09,-5.924221669176367e-08,-4.260093654384945e-11,1.0553734269856666e-10,-5.128338519142013e-09,,,4e-05,IZ,751.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,5.8e-08,5.882336836509137e-09,3.530788991420389e-09,6.6967372114972415e-09,-5.7503801959681006e-08,8.014814977894169e-11,-3.144274213981988e-10,-5.873380485624289e-09,,,4e-05,ZI,758.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,5.49e-08,7.85514579969395e-09,3.300136239510949e-09,5.9291745869001614e-09,-5.447902338991333e-08,9.587360859225782e-11,-7.075017709332789e-11,-7.854242051150847e-09,,,4e-05,IZ,765.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,5.16e-08,8.674809013484664e-09,3.5317477908948947e-09,5.4176901714831384e-09,-5.119311858782706e-08,-4.894734598568896e-10,3.281661709281769e-10,-8.654769443306323e-09,,,4e-05,ZI,772.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,4.52e-08,1.208192146756664e-08,2.4227608272141713e-09,5.034125162253536e-09,-4.485340359242409e-08,3.9338213330028057e-10,-2.1487407032074418e-10,-1.2073603686536657e-08,,,4e-05,IZ,779.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,3.44e-08,1.5812602092294834e-08,2.297592193022632e-09,3.995635285824173e-09,-3.4089822070190364e-08,-8.426683661629955e-11,-1.3095135473105286e-10,-1.5811835306889195e-08,,,4e-05,ZI,786.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,1.72e-08,2.7083106040301062e-08,1.1750151366024313e-09,1.9478448517299474e-09,-1.7048907292326515e-08,2.011152386509323e-10,1.0005319159431643e-10,-2.7082174484517043e-08,,,4e-05,IZ,793.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,1.73e-10,3.482850837437165e-08,1.5572320470511925e-11,1.6352547436436738e-11,-1.715199610176692e-10,3.1964984067672075e-14,-7.541239740848272e-11,-3.48284267309474e-08,,,4e-05,ZI,800.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,9.34e-11,3.521709375636417e-08,-9.145416372421472e-11,-7.67962069489017e-12,1.734126187701291e-11,-5.877872018135103e-11,1.1444457407873587e-10,-3.5216858748986427e-08,,,4e-05,IZ,807.0,,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.41e-08,2.6473841858092564e-09,4.411504918788467e-09,6.978310732946821e-09,-6.356612150875609e-08,-1.9491803223671553e-10,6.196213920924721e-10,-2.5664604650068728e-09,,,4e-05,P,688.0,702.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.349999999999999e-08,2.6085697372480784e-09,4.1807595542374906e-09,6.512202270465695e-09,-6.302668062922393e-08,-5.047937977793586e-11,2.695419854150911e-10,-2.5941154608849304e-09,,,4e-05,P,702.0,716.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.3e-08,3.0857265739255515e-09,3.987223017903413e-09,6.68862883845396e-09,-6.251691208678578e-08,8.249688139473876e-11,-3.926230352266811e-10,-3.0595342628903263e-09,,,4e-05,P,716.0,730.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.230000000000001e-08,3.5302154796424565e-09,4.060397549540762e-09,6.920780068849343e-09,-6.178111341646654e-08,-1.2889268343614257e-10,8.156630649622491e-11,-3.526918619206915e-09,,,4e-05,P,730.0,744.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,6.06e-08,4.3328689957348395e-09,3.7134671280299795e-09,6.984015905879616e-09,-6.008155859925291e-08,9.20198544203299e-11,-2.4353353563326313e-11,-4.331823287573365e-09,,,4e-05,P,744.0,758.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,5.8e-08,5.968964704364457e-09,3.530788991420389e-09,6.6967372114972415e-09,-5.7503801959681006e-08,-5.48882730386417e-10,5.912525280180928e-10,-5.914193760635886e-09,,,4e-05,P,758.0,772.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,5.16e-08,9.285789806100924e-09,3.5317477908948947e-09,5.4176901714831384e-09,-5.119311858782706e-08,-3.469932096398393e-10,3.937251290677885e-11,-9.27922075611843e-09,,,4e-05,P,772.0,786.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,3.44e-08,1.8028439561532775e-08,2.297592193022632e-09,3.995635285824173e-09,-3.4089822070190364e-08,-1.778948046196108e-11,4.713860764888222e-11,-1.8028369158354116e-08,,,4e-05,P,786.0,800.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27b,rs27,rs27,1.73e-10,3.538963185055024e-08,1.5572320470511925e-11,1.6352547436436738e-11,-1.715199610176692e-10,9.142162459798875e-10,4.5806734751454455e-10,-3.5374855836854054e-08,,,4e-05,P,800.0,818.0,1,0.32518032:0.3472922:0.32752746:-0.006572362:-0.012320141:-0.0021353287,:DA-AC-ATRM,0.005768375745093863
rs27c,rs27,rs27,3.82e-07,0.0,-8.586521663945681e-08,1.3022143631951915e-07,-3.4870265570302235e-07,0.0,0.0,0.0,,0.0,4e-05,ZI,273.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.75e-07,7.598685982544476e-09,-7.240448224683266e-08,1.3560154543167035e-07,-3.420450435646024e-07,-4.80500297233734e-09,-2.40819408457462e-09,-5.371459424417822e-09,,,4e-05,ZI,598.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.75e-07,6.4594107374945755e-09,-7.917223882914476e-08,1.317647326551006e-07,-3.420450435646024e-07,8.291527972328315e-10,1.2354351554671135e-09,-6.285713379652077e-09,,,4e-05,IZ,613.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.74e-07,6.495656918175095e-09,-7.873163312938538e-08,1.3155097295082007e-07,-3.411329234484301e-07,2.9543673750600446e-09,1.3007164149593185e-09,-5.6367906666535145e-09,,,4e-05,ZI,628.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.73e-07,8.354457112796575e-09,-7.476820648229939e-08,1.3269218994632726e-07,-3.40487148107925e-07,-3.441300130864897e-09,-1.4945220393201828e-09,-7.464637361108225e-09,,,4e-05,IZ,643.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.720000000000001e-07,6.963242681968036e-09,-7.351421760792616e-08,1.3427646563720822e-07,-3.390420189083857e-07,1.431266273587665e-09,1.5767047849353203e-10,-6.8127355388480705e-09,,,4e-05,ZI,658.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.7e-07,9.977076819570852e-09,-7.583576126069093e-08,1.3135139153418036e-07,-3.3748444298374104e-07,4.091075553683536e-09,1.892949485434665e-09,-8.900668790785534e-09,,,4e-05,IZ,673.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.68e-07,9.269002675613666e-09,-7.669951546299508e-08,1.3125548980589615e-07,-3.351315871766732e-07,-1.7436576231535158e-09,-3.2478654615288675e-09,-8.504436409166678e-09,,,4e-05,ZI,688.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.68e-07,1.1057578943461028e-08,-7.678975095030778e-08,1.2984437776769976e-07,-3.356602027513965e-07,-5.07519421950536e-09,-2.3266205539294683e-09,-9.544594937618098e-09,,,4e-05,IZ,695.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.66e-07,1.239929278164685e-08,-8.258963302720042e-08,1.2525375301926298e-07,-3.3383596251905194e-07,6.392448303389855e-09,4.103397282827427e-09,-9.800061066787917e-09,,,4e-05,ZI,702.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.66e-07,1.128683369567346e-08,-7.614690958611643e-08,1.2927180005500805e-07,-3.3383596251905194e-07,-2.191117303302143e-09,-1.435758709169876e-09,-1.0978625449754747e-08,,,4e-05,IZ,709.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.64e-07,1.1251999605771646e-08,-7.415447087946315e-08,1.294810052200752e-07,-3.320117222867074e-07,1.1243635236372314e-10,-7.179607210917086e-10,-1.1228507719101497e-08,,,4e-05,ZI,716.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.63e-07,1.4238774143979516e-08,-7.196422517591472e-08,1.3090243964080305e-07,-3.3083938941866665e-07,4.163089196319435e-09,1.0243027446604196e-09,-1.3578003584991025e-08,,,4e-05,IZ,723.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.59e-07,1.4772357806298507e-08,-7.667622856593999e-08,1.276106739863126e-07,-3.2667609624467906e-07,5.850105284089908e-10,-9.73621019390134e-10,-1.4728624509761962e-08,,,4e-05,ZI,730.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.56e-07,1.750560383668595e-08,-7.676346974876821e-08,1.247772392317636e-07,-3.2445956648221855e-07,-1.1110739262011858e-09,-6.345794517474204e-10,-1.7458779720728758e-08,,,4e-05,IZ,737.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.5e-07,1.9522373451927624e-08,-6.705031585276074e-08,1.2935317216694402e-07,-3.1823263816647395e-07,-9.911922125135542e-10,-2.456295895352554e-09,-1.934185135060383e-08,,,4e-05,ZI,744.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.44e-07,2.3984206920085755e-08,-7.035210076059898e-08,1.2284169272319835e-07,-3.1352272716259317e-07,-2.058561036516077e-09,-8.88239155045408e-10,-2.387918631879804e-08,,,4e-05,IZ,751.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.34e-07,2.7862605609782532e-08,-7.384957223834487e-08,1.1592060841882611e-07,-3.044086943962387e-07,7.162602048172474e-09,2.4296975700475225e-09,-2.6816384785871223e-08,,,4e-05,ZI,758.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.16e-07,3.936866690357941e-08,-7.268877722964118e-08,1.1023831704634375e-07,-2.870885840984441e-07,5.071567949240022e-09,5.364544044826956e-10,-3.9036948510009606e-08,,,4e-05,IZ,765.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,2.93e-07,4.449774403199138e-08,-5.613069298531114e-08,1.082870841283274e-07,-2.6640617995079107e-07,-2.5359551676789004e-09,-3.74434666812619e-09,-4.426734714609674e-08,,,4e-05,ZI,772.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,2.47e-07,6.971455846575221e-08,-4.943309605906021e-08,8.881374453456166e-08,-2.2511660932895496e-07,5.624943267768867e-10,8.212797678359036e-10,-6.970745126419463e-08,,,4e-05,IZ,779.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,1.62e-07,1.0399230664405767e-07,-2.585424666993763e-08,6.367133148041142e-08,-1.467021454398046e-07,1.714973264949511e-09,-3.0120160638060937e-09,-1.039345297150259e-07,,,4e-05,ZI,786.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,4.81e-08,1.792092082805653e-07,-7.07766430340369e-09,1.8730495087144684e-08,-4.3734256845164e-08,3.956022199670007e-10,2.0816914609480408e-09,-1.7919668075076616e-07,,,4e-05,IZ,793.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,1.8e-09,1.9931516254679816e-07,-1.6162839729397974e-10,6.032053906470602e-10,-1.6882000823014156e-09,1.502106824793184e-09,-1.018152779427914e-09,-1.9930690168948295e-07,,,4e-05,ZI,800.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,6.02e-10,2.016914760813804e-07,-2.5119481472286925e-10,4.4762389524035545e-10,-3.145441359590012e-10,2.409611212637439e-09,-1.6440536414085025e-09,-2.016703805354523e-07,,,4e-05,IZ,807.0,,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.68e-07,1.2573508051155047e-08,-7.669951546299508e-08,1.3125548980589615e-07,-3.351315871766732e-07,7.724363939061107e-09,4.416696763710091e-09,-8.88369833722566e-09,,,4e-05,P,688.0,702.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.66e-07,9.814783079773223e-09,-8.258963302720042e-08,1.2525375301926298e-07,-3.3383596251905194e-07,3.956935957687641e-09,2.5413565093813057e-09,-8.61476243560939e-09,,,4e-05,P,702.0,716.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.64e-07,1.166052927189371e-08,-7.415447087946315e-08,1.294810052200752e-07,-3.320117222867074e-07,2.1429716577809557e-09,-6.229140195296197e-11,-1.1461750963787353e-08,,,4e-05,P,716.0,730.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.59e-07,2.083239955478728e-08,-7.667622856593999e-08,1.276106739863126e-07,-3.2667609624467906e-07,-1.4215237551250542e-08,-7.960137808793685e-09,-1.2982761595162682e-08,,,4e-05,P,730.0,744.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.5e-07,1.7573904446512133e-08,-6.705031585276074e-08,1.2935317216694402e-07,-3.1823263816647395e-07,2.424179986095701e-09,2.016732096392313e-09,-1.7288674343093315e-08,,,4e-05,P,744.0,758.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,3.34e-07,2.786328758543316e-08,-7.384957223834487e-08,1.1592060841882611e-07,-3.044086943962387e-07,-4.29937026488103e-09,-4.87342495427344e-09,-2.7094795433977267e-08,,,4e-05,P,758.0,772.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,2.93e-07,5.067251756221939e-08,-5.613069298531114e-08,1.082870841283274e-07,-2.6640617995079107e-07,-4.824204698711985e-12,1.188058350421928e-11,-5.0672515939828934e-08,,,4e-05,P,772.0,786.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,1.62e-07,1.2030907074874783e-07,-2.585424666993763e-08,6.367133148041142e-08,-1.467021454398046e-07,-1.519083482729101e-10,1.8869803270933501e-10,-1.203088268637567e-07,,,4e-05,P,786.0,800.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27c,rs27,rs27,1.8e-09,2.0084880062066119e-07,-1.6162839729397974e-10,6.032053906470602e-10,-1.6882000823014156e-09,5.273143241021337e-09,1.2960255341037217e-11,-2.0077956694631444e-07,,,4e-05,P,800.0,818.0,1,0.31230208:0.35136327:0.33633462:0.014357713:-0.004184573:-0.0007687574,:DA-AC-ATRM,0.005435781116932591
rs27e,rs27,rs27,2.68e-07,0.0,4.493548964027564e-08,-1.993944927193573e-07,-1.7333966090880317e-07,0.0,0.0,0.0,,0.0,4e-05,ZI,273.0,,1,0.34152427:0.3242478:0.33422795:-0.01815103:-0.016351739:-0.0071017784,:DA-AC-ATRM,0.005828278663472402
rs27e,rs27,rs27,2.6e-07,1.3517994449555149e-08,2.530765570739961e-08,-1.97557158735739e-07,-1.671247785185002e-07,1.1376812220710451e-08,3.4100981793963507e-09,-6.455660155226172e-09,,,4e-05,ZI,598.0,,1,0.34152427:0.3242478:0.33422795:-0.01815103:-0.016351739:-0.0071017784,:DA-AC-ATRM,0.005828278663472402
rs27e,rs27,rs27,2.57e-07,1.231395899175706e-08,2.256165454588179e-08,-1.9499468254308422e-07,-1.658826257450553e-07,9.48721086296675e-09,1.4031800685257272e-09,-7.723826887467919e-09,,,4e-05,IZ,613.0,,1,0.34152427:0.3242478:0.33422795:-0.01815103:-0.016351739:-0.0071017784,:DA-AC-ATRM,0.005828278663472402
rs27e,rs27,rs27,2.56e-07,1.0832754091504319e-08,2.9488872716207616e-08,-1.9271064616209807e-07,-1.659186946721615e-07,8.275627291186625e-09,1.9859842330458922e-09,-6.7021206174213086e-09,,,4e-05,ZI,628.0,,1,0.34152427:0.3242478:0.33422795:-0.01815103:-0.016351739:-0.0071017784,:DA-AC-ATRM,0.005828278663472402
